code	name	description	lo_type	parent_lo_code	concept_codes
SIO-SWIFT-NIL-COALESCING	Use the nil-coalescing operator (??)	Người học có khả năng sử dụng toán tử `??` để cung cấp một giá trị mặc định cho một `Optional` là `nil`. (Buổi 1.10)	SPECIFIC_IMPL	CIO-RUNTIME-NIL-HANDLING	RUNTIME_ERRORS
SIO-SWIFT-OPTIONAL-UNWRAPPING	Use optional binding (if let) to safely unwrap Optionals	Người học có khả năng sử dụng `if let` hoặc `guard let` để kiểm tra và giải nén một giá trị `Optional`, tránh lỗi crash do force unwrapping (`!`). (Buổi 1.10, 4.4)	SPECIFIC_IMPL	CIO-RUNTIME-NIL-HANDLING	RUNTIME_ERRORS
SIO-SWIFT-MUTATE-VAR-PROPERTY	Modify a 'var' property on an object instance	Người học có khả năng thay đổi giá trị của một thuộc tính được khai báo là `var`. (Buổi 1.2, 3.5)	SPECIFIC_IMPL	CIO-PROPERTY-MUTATION	OBJECT_PROPERTIES
SIO-SWIFT-COMPUTED-PROPERTY	Write a computed property in Swift	Người học có khả năng định nghĩa một thuộc tính tính toán với một khối `get` để trả về một giá trị. (Buổi 10.11 giới thiệu ngầm)	SPECIFIC_IMPL	CIO-PROPERTY-COMPUTED	OBJECT_PROPERTIES
SIO-SWIFT-DOT-SYNTAX	Use dot syntax to access properties	Người học có khả năng sử dụng cú pháp dấu chấm (`object.property`) để truy cập vào các thuộc tính của một `struct` hoặc `class`. (Buổi 3.5)	SPECIFIC_IMPL	CIO-PROPERTY-ACCESS	OBJECT_PROPERTIES
SIO-SWIFT-USERDEFAULTS-SET	Save data using UserDefaults.standard.set(_:forKey:)	Người học có khả năng sử dụng `UserDefaults.standard.set()` để lưu các kiểu dữ liệu cơ bản (Int, String, Bool, Double) với một khóa `String`. (Buổi 7.1)	SPECIFIC_IMPL	CIO-PERSISTENCE-WRITE	KEY_VALUE_PERSISTENCE
SIO-SWIFT-USERDEFAULTS-GET	Read data using UserDefaults.standard methods	Người học có khả năng sử dụng các phương thức như `integer(forKey:)`, `string(forKey:)`, `bool(forKey:)` để đọc dữ liệu từ `UserDefaults`, bao gồm xử lý giá trị mặc định và Optional. (Buổi 7.1)	SPECIFIC_IMPL	CIO-PERSISTENCE-READ	KEY_VALUE_PERSISTENCE
SIO-SWIFTUI-APPSTORAGE	Use @AppStorage to bind UI to UserDefaults	Người học có khả năng sử dụng property wrapper `@AppStorage` để tạo một liên kết hai chiều giữa một control SwiftUI và một giá trị trong `UserDefaults`. (Buổi 7.2)	SPECIFIC_IMPL	CIO-PERSISTENCE-READ	USER_PREFS_STORAGE
SIO-COREDATA-MODEL-EDITOR	Design a Core Data model using the visual editor	Người học có khả năng sử dụng trình soạn thảo Data Model (`.xcdatamodeld`) của Xcode để tạo các Entity và định nghĩa các Attribute cho chúng. (Buổi 9.1)	SPECIFIC_IMPL	CIO-ORM-DEFINE-MODEL	CORE_DATA_ORM
SIO-COREDATA-CREATE	Create and save a new NSManagedObject	Người học có khả năng tạo một instance mới của một `NSManagedObject`, gán giá trị cho các thuộc tính và lưu nó bằng cách gọi `save()` trên `NSManagedObjectContext`. (Buổi 9.3)	SPECIFIC_IMPL	CIO-ORM-CRUD	CORE_DATA_ORM
SIO-COREDATA-DELETE	Delete an NSManagedObject	Người học có khả năng xóa một `NSManagedObject` khỏi `NSManagedObjectContext` và lưu lại thay đổi. (Buổi 9.5)	SPECIFIC_IMPL	CIO-ORM-CRUD	CORE_DATA_ORM
SIO-COREDATA-FETCHREQUEST	Fetch data from Core Data using @FetchRequest	Người học có khả năng sử dụng property wrapper `@FetchRequest` trong SwiftUI để truy vấn và hiển thị dữ liệu từ Core Data. (Buổi 9.2, 9.4)	SPECIFIC_IMPL	CIO-ORM-CRUD	CORE_DATA_ORM
SIO-COREDATA-UPDATE	Update an existing NSManagedObject	Người học có khả năng sửa đổi các thuộc tính của một `NSManagedObject` hiện có và lưu lại các thay đổi. (Buổi 9.6)	SPECIFIC_IMPL	CIO-ORM-CRUD	CORE_DATA_ORM
SIO-SWIFT-PARENTHESES	Use parentheses to control order of operations	Người học có khả năng sử dụng () để đảm bảo một phần của biểu thức được tính toán trước. (Buổi 1.4)	SPECIFIC_IMPL	CIO-OPS-PRECEDENCE	ARITHMETIC_OPS
SIO-SWIFT-COMPOUND-ASSIGN	Use +=, -=, *=, /= operators in Swift	Người học có khả năng sử dụng các toán tử gán kết hợp để cập nhật giá trị của một biến var. (Buổi 1.3)	SPECIFIC_IMPL	CIO-OPS-COMPOUND-ASSIGN	ARITHMETIC_OPS
SIO-SWIFT-BASIC-OPS	Use +, -, *, / operators in Swift	Người học có khả năng viết các biểu thức Swift sử dụng các toán tử +, -, *, / để tính toán với các kiểu số (Int, Double). (Buổi 1.3)	SPECIFIC_IMPL	CIO-OPS-BASIC-MATH	ARITHMETIC_OPS
SIO-SWIFT-MODULO-OP	Use the remainder operator (%) in Swift	Người học có khả năng sử dụng toán tử % để tính phần dư của một phép chia số nguyên. (Buổi 1.3)	SPECIFIC_IMPL	CIO-OPS-BASIC-MATH	ARITHMETIC_OPS
SIO-SWIFTUI-OBSERVABLE-OBJECT	Create an ObservableObject class	Người học có khả năng tạo một class tuân thủ protocol ObservableObject để đóng vai trò là Subject. (Buổi 5.8)	SPECIFIC_IMPL	CIO-OBSERVER-PATTERN	SHARED_OBSERVABLE_STATE
SIO-SWIFTUI-PUBLISHED	Use @Published to mark properties for observation	Người học có khả năng sử dụng property wrapper @Published để tự động phát ra thông báo khi một thuộc tính của ObservableObject thay đổi. (Buổi 5.8)	SPECIFIC_IMPL	CIO-OBSERVER-PATTERN	PUBLISHER_SUBSCRIBER_MODEL
SIO-SWIFTUI-STATEOBJECT	Use @StateObject and @ObservedObject to subscribe Views	Người học có khả năng sử dụng @StateObject và @ObservedObject để các SwiftUI Views (Observers) "đăng ký" theo dõi và tự động cập nhật khi ObservableObject thay đổi. (Buổi 5.9, 5.11)	SPECIFIC_IMPL	CIO-OBSERVER-PATTERN	SHARED_OBSERVABLE_STATE
SIO-SWIFT-CLASS-INIT	Create a class instance using an initializer	Người học có khả năng gọi trình khởi tạo `init()` của một lớp để tạo ra một đối tượng mới. (Buổi 4.7)	SPECIFIC_IMPL	CIO-OBJECT-INSTANTIATE	OBJECT_INSTANTIATION
SIO-UN-CALENDAR-TRIGGER	Use UNCalendarNotificationTrigger to schedule a recurring notification	Người học có khả năng sử dụng `UNCalendarNotificationTrigger` với `DateComponents` để lập lịch một thông báo lặp lại vào một thời điểm cụ thể trong ngày/tuần. (Buổi 10.9)	SPECIFIC_IMPL	CIO-NOTIFICATION-SCHEDULE-TIME	LOCAL_NOTIFICATION_API
SIO-UN-CONTENT-TRIGGER-REQUEST	Create a UNNotificationRequest	Người học có khả năng tạo một `UNMutableNotificationContent` (nội dung), một `UNNotificationTrigger` (bộ kích hoạt), và kết hợp chúng thành một `UNNotificationRequest`. (Buổi 10.8)	SPECIFIC_IMPL	CIO-NOTIFICATION-SCHEDULE-TIME	LOCAL_NOTIFICATION_API
SIO-UN-TIME-TRIGGER	Use UNTimeIntervalNotificationTrigger to schedule a notification	Người học có khả năng sử dụng `UNTimeIntervalNotificationTrigger` để lập lịch một thông báo sẽ xuất hiện sau một số giây nhất định. (Buổi 10.8)	SPECIFIC_IMPL	CIO-NOTIFICATION-SCHEDULE-TIME	LOCAL_NOTIFICATION_API
SIO-UN-REQUEST-AUTH	Request authorization using UNUserNotificationCenter	Người học có khả năng gọi `UNUserNotificationCenter.current().requestAuthorization()` để hiển thị hộp thoại xin quyền gửi thông báo từ người dùng. (Buổi 10.8)	SPECIFIC_IMPL	CIO-NOTIFICATION-PERMISSION	LOCAL_NOTIFICATION_API
SIO-SWIFT-MVVM-CONNECT-VIEW	Connect a View to a ViewModel	Người học có khả năng sử dụng `@StateObject` hoặc `@ObservedObject` để tạo hoặc nhận một instance của ViewModel và sử dụng dữ liệu của nó để điều khiển View. (Buổi 9.8, 9.9)	SPECIFIC_IMPL	CIO-MVVM-IMPLEMENT	MVVM_PATTERN
SIO-SWIFT-MVVM-DEFINE-VIEWMODEL	Define a ViewModel as an ObservableObject	Người học có khả năng tạo một `class` `ObservableObject` để đóng vai trò là một ViewModel, chứa các thuộc tính `@Published` và các hàm xử lý logic. (Buổi 9.7, 9.8)	SPECIFIC_IMPL	CIO-MVVM-IMPLEMENT	MVVM_PATTERN
SIO-SWIFT-OVERRIDE-KEYWORD	Use the 'override' keyword in Swift	Người học có khả năng sử dụng từ khóa `override` trước một `func` trong một lớp con để ghi đè một phương thức từ lớp cha. (Học phần 9-10 giới thiệu ngầm qua việc kế thừa `ObservableObject` và `NSObject`).	SPECIFIC_IMPL	CIO-METHOD-OVERRIDE	METHOD_OVERRIDING
SIO-SWIFTUI-PHOTOSPICKER	Use PhotosPicker to select an image	Người học có khả năng sử dụng `PhotosPicker` trong SwiftUI để hiển thị giao diện chọn ảnh và nhận về một `PhotosPickerItem`. (Buổi 10.5)	SPECIFIC_IMPL	CIO-MEDIA-PICKER-PRESENT	MEDIA_PICKER_API
SIO-PHOTOSUI-LOAD-DATA	Load image data from a PhotosPickerItem	Người học có khả năng sử dụng phương thức `loadTransferable(type: Data.self)` trên một `PhotosPickerItem` trong một tác vụ `async` để lấy dữ liệu ảnh. (Buổi 10.5, 10.12)	SPECIFIC_IMPL	CIO-MEDIA-PICKER-HANDLE-RESULT	MEDIA_PICKER_API
SIO-SWIFTUI-IMAGE-FROM-DATA	Display an Image from Data	Người học có khả năng tạo một `UIImage` từ dữ liệu `Data` và sau đó hiển thị nó bằng một `Image` view của SwiftUI. (Buổi 10.5, 10.12)	SPECIFIC_IMPL	CIO-MEDIA-PICKER-HANDLE-RESULT	MEDIA_PICKER_API
SIO-MAPKIT-COORDINATE-REGION	Define an MKCoordinateRegion	Người học có khả năng tạo một đối tượng `MKCoordinateRegion` bằng cách chỉ định một `CLLocationCoordinate2D` (tâm) và một `MKCoordinateSpan` (mức độ phóng to). (Buổi 10.1)	SPECIFIC_IMPL	CIO-MAP-REGION-CONTROL	MAP_INTEGRATION
SIO-MAPKIT-REGION-BINDING	Bind the Map view to a @State region	Người học có khả năng sử dụng một biến `@State` kiểu `MKCoordinateRegion` và truyền một `Binding` tới nó vào `Map` view để tạo ra một bản đồ tương tác hai chiều. (Buổi 10.1)	SPECIFIC_IMPL	CIO-MAP-REGION-CONTROL	MAP_INTEGRATION
SIO-MAPKIT-MAP-VIEW	Use the Map view in SwiftUI	Người học có khả năng thêm một `Map` view vào giao diện SwiftUI. (Buổi 10.1)	SPECIFIC_IMPL	CIO-MAP-DISPLAY	MAP_INTEGRATION
SIO-MAPKIT-MAPMARKER	Use MapMarker to display default pins	Người học có khả năng sử dụng `MapMarker` bên trong một `Map` view của SwiftUI để hiển thị các ghim mặc định của MapKit. (Buổi 10.2)	SPECIFIC_IMPL	CIO-MAP-DEFAULT-MARKERS	MAP_ANNOTATIONS
SIO-MAPKIT-MAPANNOTATION	Use MapAnnotation to display a custom SwiftUI View	Người học có khả năng sử dụng `MapAnnotation` để đặt một SwiftUI View bất kỳ làm chú thích tại một tọa độ cụ thể trên bản đồ. (Buổi 10.2, 10.10)	SPECIFIC_IMPL	CIO-MAP-CUSTOM-ANNOTATIONS	MAP_ANNOTATIONS
SIO-SWIFT-LOGICAL-OPS	Use &&, ||, ! in Swift	Người học có khả năng sử dụng các toán tử `&&` (AND), `||` (OR), và `!` (NOT) để kết hợp các điều kiện `Bool` trong một câu lệnh `if`. (Buổi 1.5)	SPECIFIC_IMPL	CIO-LOGICAL-OPS	COMPARISON_LOGICAL_OPS
SIO-SWIFTUI-TASK-MODIFIER	Use the .task modifier for asynchronous operations	Người học có khả năng sử dụng modifier `.task { await ... }` để chạy một tác vụ `async` khi một View xuất hiện và đảm bảo nó được hủy một cách an toàn. (Buổi 7.11)	SPECIFIC_IMPL	CIO-LIFECYCLE-ASYNC-TASK	VIEW_LIFECYCLE
SIO-SWIFTUI-PADDING-SPACING	Use padding and spacing modifiers	Người học có khả năng sử dụng modifier `.padding()` và tham số `spacing` trong Stacks để kiểm soát khoảng trống. (Buổi 2.2, 2.4)	SPECIFIC_IMPL	CIO-LAYOUT-SPACING	UI_MODIFIERS
SIO-SWIFTUI-SPACER	Use Spacer to create flexible space	Người học có khả năng sử dụng `Spacer()` bên trong một Stack để đẩy các thành phần về các phía đối diện. (Buổi 2.5)	SPECIFIC_IMPL	CIO-LAYOUT-SPACING	STACK_LAYOUT
SIO-SWIFTUI-ZSTACK	Use ZStack to overlay Views	Người học có khả năng sử dụng `ZStack` để đặt một View lên trên một View khác. (Buổi 2.5)	SPECIFIC_IMPL	CIO-LAYOUT-OVERLAPPING	STACK_LAYOUT
SIO-SWIFTUI-VSTACK-HSTACK	Use VStack and HStack to arrange Views	Người học có khả năng sử dụng `VStack` để sắp xếp các View theo chiều dọc và `HStack` để sắp xếp theo chiều ngang. (Buổi 2.4)	SPECIFIC_IMPL	CIO-LAYOUT-LINEAR	STACK_LAYOUT
SIO-SWIFTUI-LAZYVGRID	Use LazyVGrid to create a vertical grid	Người học có khả năng sử dụng `LazyVGrid` cùng với `GridItem` để tạo ra một bố cục lưới có thể cuộn theo chiều dọc. (Buổi 8.2)	SPECIFIC_IMPL	CIO-LAYOUT-GRID	GRID_LAYOUT
SIO-SWIFT-WHILE-LOOP	Write a 'while' loop in Swift	Người học có khả năng sử dụng cú pháp `while condition { ... }` để tạo một vòng lặp kiểm tra điều kiện trước. (Buổi 1.8)	SPECIFIC_IMPL	CIO-ITERATION-WHILE	WHILE_LOOP
SIO-SWIFT-REPEAT-WHILE-LOOP	Write a 'repeat-while' loop in Swift	Người học có khả năng sử dụng cú pháp `repeat { ... } while condition` để tạo một vòng lặp kiểm tra điều kiện sau. (Buổi 1.8)	SPECIFIC_IMPL	CIO-ITERATION-REPEAT-WHILE	WHILE_LOOP
SIO-SWIFT-FOR-IN-IGNORE-INDEX	Use an underscore in a for-in loop	Người học có khả năng sử dụng `_` trong một vòng lặp `for _ in range` khi chỉ cần lặp lại một số lần mà không cần giá trị của biến lặp. (Buổi 1.7)	SPECIFIC_IMPL	CIO-ITERATE-RANGE	FOR_LOOP
SIO-SWIFT-FOR-IN-RANGE	Use a for-in loop with a Range in Swift	Người học có khả năng viết một vòng lặp `for-in` trong Swift sử dụng các toán tử tạo khoảng `...` (đóng) và `..<` (nửa mở). (Buổi 1.7)	SPECIFIC_IMPL	CIO-ITERATE-RANGE	FOR_LOOP
SIO-SWIFT-FOR-IN-ARRAY	Use a for-in loop to traverse a Swift Array	Người học có khả năng viết một vòng lặp `for item in myArray` để duyệt qua tất cả các phần tử của một mảng. (Buổi 3.2, 3.4)	SPECIFIC_IMPL	CIO-ITERATE-COLLECTION	FOR_LOOP
SIO-XCODE-CONSOLE-LOGS	Analyze error logs in Xcode Console	Người học có khả năng đọc các thông điệp lỗi trong Console (ví dụ: lỗi kết nối mạng) để chẩn đoán vấn đề runtime. (Buổi 6.5, 7.9)	SPECIFIC_IMPL	CIO-INTERPRET-RUNTIME-ERRORS	ERROR_MESSAGES
SIO-XCODE-ISSUE-NAVIGATOR	Use Xcode Issue Navigator to fix build errors	Người học có khả năng sử dụng Issue Navigator trong Xcode để định vị và sửa các lỗi biên dịch (đỏ) và cảnh báo (vàng). (Buổi 6.1)	SPECIFIC_IMPL	CIO-INTERPRET-BUILD-ERRORS	ERROR_MESSAGES
SIO-SWIFT-STRUCT-MEMBERWISE-INIT	Use the memberwise initializer for a Swift struct	Người học có khả năng tạo một instance của `struct` bằng cách truyền các giá trị cho tất cả các thuộc tính của nó. (Buổi 3.5)	SPECIFIC_IMPL	CIO-INSTANTIATION-DEFAULT-INIT	OBJECT_INSTANTIATION
SIO-SWIFT-CUSTOM-INIT	Write a custom init() for a Swift struct/class	Người học có khả năng viết một hàm `init()` tùy chỉnh để thiết lập trạng thái ban đầu của một đối tượng. (Buổi 4.7)	SPECIFIC_IMPL	CIO-INSTANTIATION-CUSTOM-INIT	OBJECT_INSTANTIATION
SIO-COREDATA-NSMANAGEDOBJECT-INIT	Create an NSManagedObject with a context	Người học có khả năng tạo một đối tượng Core Data mới bằng cách gọi hàm khởi tạo `Entity(context: moc)`. (Buổi 9.3)	SPECIFIC_IMPL	CIO-INSTANTIATION-CONSTRUCTOR	OBJECT_INSTANTIATION
SIO-SWIFT-CLASS-INHERITANCE	Define a subclass in Swift using ':' syntax	Người học có khả năng sử dụng cú pháp `class Subclass: Superclass` để tạo một lớp con kế thừa từ một lớp cha trong Swift. (Buổi 9.7 demo ngầm)	SPECIFIC_IMPL	CIO-INHERITANCE-DEFINE-SUBCLASS	INHERITANCE_SYNTAX
SIO-SWIFT-URLSESSION-GET-REQUEST	Perform a GET request with URLSession	Người học có khả năng sử dụng `URLSession` để thực hiện một yêu cầu GET nhằm lấy dữ liệu từ một API. (Buổi 7.8)	SPECIFIC_IMPL	CIO-HTTP-GET-POST	HTTP_METHODS
SIO-LTASW-POLISH-APP	Polish and refine a project's UI/UX	Người học có khả năng rà soát và "đánh bóng" dự án Capstone của mình, cải thiện các chi tiết nhỏ về giao diện và trải nghiệm người dùng dựa trên các nguyên tắc thiết kế. (Buổi 12.11)	SPECIFIC_IMPL	CIO-HEURISTICS-EVALUATION	UI_UX_HEURISTICS
SIO-SWIFTUI-DRAG-GESTURE	Implement DragGesture in SwiftUI	Người học có khả năng sử dụng `DragGesture` kết hợp với `.onChanged` để theo dõi sự dịch chuyển (`translation`) và `.onEnded` để xử lý khi thả tay. (Buổi 8.9)	SPECIFIC_IMPL	CIO-GESTURE-TRACKING	DRAG_GESTURE
SIO-SWIFTUI-OFFSET-STATE	Update View offset using DragGesture data	Người học có khả năng sử dụng một biến `@State` (`CGSize`) để lưu vị trí và cập nhật modifier `.offset()` của View theo giá trị kéo. (Buổi 8.9)	SPECIFIC_IMPL	CIO-GESTURE-STATE-UPDATE	DRAG_GESTURE
SIO-SWIFTUI-ONTAPGESTURE	Use the .onTapGesture modifier for single taps	Người học có khả năng sử dụng modifier `.onTapGesture { ... }` để thêm một hành động xử lý chạm một lần vào một SwiftUI View. (Buổi 8.8)	SPECIFIC_IMPL	CIO-GESTURE-SINGLE-TAP	TAP_GESTURE
SIO-SWIFTUI-ONTAPGESTURE-COUNT	Use the .onTapGesture(count:) modifier for multi-taps	Người học có khả năng chỉ định tham số `count` trong `.onTapGesture` để phát hiện các cử chỉ chạm hai lần hoặc nhiều hơn. (Buổi 8.8)	SPECIFIC_IMPL	CIO-GESTURE-MULTI-TAP	TAP_GESTURE
SIO-SWIFTUI-LONGPRESS-ONCHANGED	Use .onChanged with LongPressGesture	Người học có khả năng sử dụng `.onChanged` để cung cấp phản hồi trực quan trong khi người dùng đang thực hiện hành động nhấn giữ. (Buổi 8.8)	SPECIFIC_IMPL	CIO-GESTURE-LONGPRESS-STATEFUL	LONGPRESS_GESTURE
SIO-SWIFTUI-LONGPRESS-GESTURE	Implement LongPressGesture in SwiftUI	Người học có khả năng sử dụng `LongPressGesture` kết hợp với modifier `.gesture()` để xử lý sự kiện nhấn giữ. (Buổi 8.8)	SPECIFIC_IMPL	CIO-GESTURE-LONGPRESS	LONGPRESS_GESTURE
SIO-SWIFTUI-LONGPRESS-ONENDED	Use .onEnded with LongPressGesture	Người học có khả năng viết code trong khối `.onEnded` để thực thi một hành động sau khi người dùng đã nhấn giữ đủ thời gian yêu cầu và thả tay. (Buổi 8.8)	SPECIFIC_IMPL	CIO-GESTURE-LONGPRESS	LONGPRESS_GESTURE
SIO-SWIFT-RETURN-STATEMENT	Use the 'return' keyword in a Swift function	Người học có khả năng sử dụng từ khóa `return` để trả về một giá trị từ bên trong một hàm. (Buổi 4.1)	SPECIFIC_IMPL	CIO-FUNC-RETURN-VALUE	RETURN_VALUES
SIO-SWIFT-RETURN-TYPE	Define a function with a return type in Swift	Người học có khả năng sử dụng cú pháp `-> ReturnType` để chỉ định kiểu trả về cho một hàm Swift. (Buổi 4.1)	SPECIFIC_IMPL	CIO-FUNC-RETURN-VALUE	RETURN_VALUES
SIO-SWIFT-FUNC-DEFAULT-PARAM	Provide default parameter values	Người học có khả năng gán một giá trị mặc định cho một tham số, cho phép bỏ qua nó khi gọi hàm. (Buổi 4.2)	SPECIFIC_IMPL	CIO-FUNC-PARAMETERS	FUNC_SYNTAX
SIO-SWIFT-FUNC-PARAMETERS	Define a function with parameters in Swift	Người học có khả năng định nghĩa các tham số với tên và kiểu dữ liệu trong một hàm Swift, và truyền các đối số khi gọi hàm. (Buổi 4.1)	SPECIFIC_IMPL	CIO-FUNC-PARAMETERS	FUNC_SYNTAX
SIO-SWIFT-FUNC-ARGUMENT-LABELS	Use external and internal parameter names in Swift	Người học có khả năng định nghĩa cả tên ngoài (argument label) và tên trong (parameter name) cho một tham số. (Buổi 4.2)	SPECIFIC_IMPL	CIO-FUNC-NAMING	FUNC_SYNTAX
SIO-SWIFT-FUNC-OMIT-LABEL	Omit an argument label using an underscore	Người học có khả năng sử dụng `_` để bỏ qua nhãn đối số khi gọi một hàm. (Buổi 4.2)	SPECIFIC_IMPL	CIO-FUNC-NAMING	FUNC_SYNTAX
SIO-SWIFT-FUNC-SYNTAX	Define a simple function using 'func' keyword in Swift	Người học có khả năng viết một hàm Swift đơn giản không có tham số bằng cách sử dụng từ khóa `func`. (Buổi 1.11)	SPECIFIC_IMPL	CIO-FUNC-DEFINE-CALL	FUNC_SYNTAX
SIO-SWIFT-ASSIGN-RETURN	Assign the result of a function call to a variable	Người học có khả năng gọi một hàm và lưu giá trị trả về của nó vào một biến hoặc hằng số. (Buổi 4.1, 4.3)	SPECIFIC_IMPL	CIO-FUNC-CAPTURE-RETURN	RETURN_VALUES
SIO-IOS-DOCUMENTS-DIR	Get the URL for the Documents directory	Người học có khả năng sử dụng `FileManager` để lấy đường dẫn (`URL`) đến thư mục Documents của ứng dụng, nơi an toàn để lưu dữ liệu người dùng. (Buổi 7.5)	SPECIFIC_IMPL	CIO-FILE-SYSTEM-HIERARCHY	OS_FILE_SYSTEMS
SIO-SWIFT-FILEMANAGER-READ	Read Data from a file using Data(contentsOf:)	Người học có khả năng đọc nội dung của một tệp vào một đối tượng `Data` từ một URL cụ thể. (Buổi 7.5)	SPECIFIC_IMPL	CIO-FILE-IO	OS_FILE_SYSTEMS
SIO-SWIFT-FILEMANAGER-WRITE	Write Data to a file using FileManager/Data.write(to:)	Người học có khả năng ghi một đối tượng `Data` vào một tệp tại một URL cụ thể. (Buổi 7.5)	SPECIFIC_IMPL	CIO-FILE-IO	OS_FILE_SYSTEMS
SIO-SWIFTUI-STATE-DRIVEN	Explain SwiftUI's state-driven updates as event responses	Người học có khả năng giải thích rằng trong SwiftUI, các sự kiện (như bấm nút) thay đổi Trạng thái (`@State`), và sự thay đổi Trạng thái đó là sự kiện kích hoạt việc vẽ lại giao diện. (Buổi 2.7, 2.8)	SPECIFIC_IMPL	CIO-EVENT-LOOP-CONCEPT	EVENT_BASED_PROGRAMMING
SIO-SWIFT-THROWS-FUNC	Define a throwing function in Swift	Người học có khả năng sử dụng từ khóa `throws` để khai báo một hàm có thể ném ra lỗi. (Buổi 7.8)	SPECIFIC_IMPL	CIO-ERROR-PROPAGATION	EXCEPTION_HANDLING
SIO-SWIFT-DO-CATCH	Use a do-catch block to handle errors	Người học có khả năng sử dụng khối `do-catch` để gọi một hàm `throws` bằng `try` và xử lý đối tượng `Error` trong khối `catch`. (Buổi 7.4, 7.5)	SPECIFIC_IMPL	CIO-ERROR-CATCHING	EXCEPTION_HANDLING
SIO-SWIFT-TRY-OPTIONAL	Use try? to convert errors to nil	Người học có khả năng sử dụng `try?` để gọi một hàm `throws`, nhận về một giá trị `Optional` là `nil` nếu có lỗi xảy ra. (Buổi 7.3)	SPECIFIC_IMPL	CIO-ERROR-CATCHING	EXCEPTION_HANDLING
SIO-CONCEPT-DNS-ROLE	Explain the role of DNS in networking	Người học có khả năng giải thích rằng DNS hoạt động giống như "danh bạ của Internet", cho phép các ứng dụng kết nối đến máy chủ bằng tên thay vì phải nhớ địa chỉ IP. (Buổi 7.8 giới thiệu ngầm)	SPECIFIC_IMPL	CIO-DNS-LOOKUP-PROCESS	DNS_LOOKUP
SIO-LTASW-DEFINE-TARGET-AUDIENCE	Define the target audience for the Capstone Project	Người học có khả năng xác định và mô tả người dùng mục tiêu cho dự án tốt nghiệp của mình. (Buổi 12.4)	SPECIFIC_IMPL	CIO-DEFINE-TARGET-USER	USER_PERSONAS
SIO-SWIFTUI-BUTTON-ACTION	Define actions using Trailing Closure syntax in Buttons	Người học có khả năng viết code xử lý sự kiện bên trong khối closure `action: { ... }` của một `Button` SwiftUI. (Buổi 2.6)	SPECIFIC_IMPL	CIO-DEFINE-CALLBACKS	EVENT_HANDLERS
SIO-SWIFT-VAR-KEYWORD	Declare a variable using 'var' in Swift	Người học có khả năng sử dụng từ khóa `var` để khai báo một biến có giá trị có thể thay đổi. (Buổi 1.2)	SPECIFIC_IMPL	CIO-DECLARE-VARIABLE	VAR_CONSTANTS
SIO-SWIFT-DECLARE-ARRAY	Declare an Array variable in Swift	Người học có khả năng khai báo và khởi tạo một biến hoặc hằng số kiểu Mảng (`Array`). (Buổi 3.1)	SPECIFIC_IMPL	CIO-DECLARE-REFERENCE-TYPE	REFERENCE_TYPE_DECLARATION
SIO-SWIFT-DECLARE-CLASS-INSTANCE	Declare a class instance variable in Swift	Người học có khả năng khai báo một biến để lưu trữ một thể hiện của một `class`. (Buổi 5.8, 9.7)	SPECIFIC_IMPL	CIO-DECLARE-REFERENCE-TYPE	REFERENCE_TYPE_DECLARATION
SIO-SWIFT-DECLARE-STRING	Declare a String variable in Swift	Người học có khả năng khai báo và khởi tạo một biến hoặc hằng số kiểu `String`. (Buổi 1.4)	SPECIFIC_IMPL	CIO-DECLARE-REFERENCE-TYPE	REFERENCE_TYPE_DECLARATION
SIO-SWIFT-LET-KEYWORD	Declare a constant using 'let' in Swift	Người học có khả năng sử dụng từ khóa `let` để khai báo một hằng số có giá trị không thể thay đổi sau khi gán lần đầu. (Buổi 1.2)	SPECIFIC_IMPL	CIO-DECLARE-CONSTANT	VAR_CONSTANTS
SIO-XCODE-VIEW-HIERARCHY	Use the Debug View Hierarchy tool in Xcode	Người học có khả năng kích hoạt và điều hướng công cụ Debug View Hierarchy để kiểm tra bố cục và thuộc tính của các SwiftUI View. (Buổi 6.6)	SPECIFIC_IMPL	CIO-DEBUG-UI-HIERARCHY	DEBUGGING_TECH
SIO-XCODE-VIEW-VARIABLES	Inspect variables in the Variables View	Người học có khả năng quan sát giá trị của các biến cục bộ trong Variables View của Xcode khi chương trình đang tạm dừng. (Buổi 6.5)	SPECIFIC_IMPL	CIO-DEBUG-UI-HIERARCHY	DEBUGGING_TECH
SIO-XCODE-STEP-CONTROLS	Use stepping controls in Xcode debugger	Người học có khả năng sử dụng các nút Step Over, Step Into, và Continue trong thanh gỡ lỗi của Xcode để điều khiển chương trình. (Buổi 6.5)	SPECIFIC_IMPL	CIO-DEBUG-STEP-EXECUTION	DEBUGGING_TECH
SIO-XCODE-SET-BREAKPOINT	Set a breakpoint in Xcode	Người học có khả năng click vào lề (gutter) của trình soạn thảo mã Xcode để đặt hoặc xóa một breakpoint. (Buổi 6.4)	SPECIFIC_IMPL	CIO-DEBUG-SET-BREAKPOINT	BREAKPOINTS
SIO-DEBUG-STEP-LOGIC	Use stepping to trace program logic	Người học có khả năng sử dụng các lệnh step-over/step-into để đi qua từng dòng mã và quan sát sự thay đổi của các biến nhằm tìm ra điểm logic bị sai. (Buổi 6.5, 12.10)	SPECIFIC_IMPL	CIO-DEBUG-LOGIC-ERRORS	LOGIC_ERRORS
