code	name	description	metadata	created_at	updated_at	concept_codes
KW_FOURIER	fourier	Keyword extracted from concept 'Fourier Transform and Frequency Analysis': fourier	"{""source"": ""concept_extraction"", ""source_concept"": ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""extracted_at"": ""2026-08-03T11:55:45.110126""}"	2026-08-03T11:55:45.110128	2026-08-03T11:55:45.110129	"[""FOURIER_TRANSFORM_SIGNAL_ANALYSIS""]"
KW_SAMPLING	sampling	Keyword extracted from concept 'Digital Filtering and Nyquist Sampling Theorem': sampling	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_FILTERING_AND_SAMPLING"", ""extracted_at"": ""2026-08-03T11:55:45.110147""}"	2026-08-03T11:55:45.110149	2026-08-03T11:55:45.110150	"[""DIGITAL_FILTERING_AND_SAMPLING""]"
KW_NYQUIST	nyquist	Keyword extracted from concept 'Digital Filtering and Nyquist Sampling Theorem': nyquist	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_FILTERING_AND_SAMPLING"", ""extracted_at"": ""2026-08-03T11:55:45.110152""}"	2026-08-03T11:55:45.110154	2026-08-03T11:55:45.110154	"[""DIGITAL_FILTERING_AND_SAMPLING""]"
KW_FILTER	filter	Keyword extracted from concept 'Digital Filtering and Nyquist Sampling Theorem': filter	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_FILTERING_AND_SAMPLING"", ""extracted_at"": ""2026-08-03T11:55:45.110156""}"	2026-08-03T11:55:45.110159	2026-08-03T11:55:45.110159	"[""DIGITAL_FILTERING_AND_SAMPLING""]"
KW_FILTERING	filtering	Keyword extracted from concept 'Digital Filtering and Nyquist Sampling Theorem': filtering	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_FILTERING_AND_SAMPLING"", ""extracted_at"": ""2026-08-03T11:55:45.110166""}"	2026-08-03T11:55:45.110168	2026-08-03T11:55:45.110169	"[""DIGITAL_FILTERING_AND_SAMPLING""]"
KW_SHANNON	shannon	Keyword extracted from concept 'Digital Filtering and Nyquist Sampling Theorem': shannon	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_FILTERING_AND_SAMPLING"", ""extracted_at"": ""2026-08-03T11:55:45.110176""}"	2026-08-03T11:55:45.110178	2026-08-03T11:55:45.110179	"[""DIGITAL_FILTERING_AND_SAMPLING""]"
KW_ALGEBRA	algebra	Keyword extracted from concept 'Singular Value Decomposition and Tensor Operations': algebra	"{""source"": ""concept_extraction"", ""source_concept"": ""SINGULAR_VALUE_DECOMPOSITION"", ""extracted_at"": ""2026-08-03T11:55:45.110186""}"	2026-08-03T11:55:45.110189	2026-08-03T11:55:45.110190	"[""SINGULAR_VALUE_DECOMPOSITION""]"
KW_SINGULAR	singular	Keyword extracted from concept 'Singular Value Decomposition and Tensor Operations': singular	"{""source"": ""concept_extraction"", ""source_concept"": ""SINGULAR_VALUE_DECOMPOSITION"", ""extracted_at"": ""2026-08-03T11:55:45.110211""}"	2026-08-03T11:55:45.110213	2026-08-03T11:55:45.110214	"[""SINGULAR_VALUE_DECOMPOSITION""]"
KW_FACTORIZATION	factorization	Keyword extracted from concept 'Singular Value Decomposition and Tensor Operations': factorization	"{""source"": ""concept_extraction"", ""source_concept"": ""SINGULAR_VALUE_DECOMPOSITION"", ""extracted_at"": ""2026-08-03T11:55:45.110220""}"	2026-08-03T11:55:45.110224	2026-08-03T11:55:45.110225	"[""SINGULAR_VALUE_DECOMPOSITION""]"
KW_DESCENT	descent	Keyword extracted from concept 'Gradient Descent and Convex Optimization': descent	"{""source"": ""concept_extraction"", ""source_concept"": ""GRADIENT_DESCENT_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110247""}"	2026-08-03T11:55:45.110249	2026-08-03T11:55:45.110250	"[""GRADIENT_DESCENT_OPTIMIZATION""]"
KW_CONVEX	convex	Keyword extracted from concept 'Gradient Descent and Convex Optimization': convex	"{""source"": ""concept_extraction"", ""source_concept"": ""GRADIENT_DESCENT_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110252""}"	2026-08-03T11:55:45.110254	2026-08-03T11:55:45.110255	"[""GRADIENT_DESCENT_OPTIMIZATION""]"
KW_LANDSCAPE	landscape	Keyword extracted from concept 'Gradient Descent and Convex Optimization': landscape	"{""source"": ""concept_extraction"", ""source_concept"": ""GRADIENT_DESCENT_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110257""}"	2026-08-03T11:55:45.110259	2026-08-03T11:55:45.110260	"[""GRADIENT_DESCENT_OPTIMIZATION""]"
KW_LOSS	loss	Keyword extracted from concept 'Gradient Descent and Convex Optimization': loss	"{""source"": ""concept_extraction"", ""source_concept"": ""GRADIENT_DESCENT_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110262""}"	2026-08-03T11:55:45.110264	2026-08-03T11:55:45.110265	"[""GRADIENT_DESCENT_OPTIMIZATION""]"
KW_BACKPROPAGATION	backpropagation	Keyword extracted from concept 'Gradient Descent and Convex Optimization': backpropagation	"{""source"": ""concept_extraction"", ""source_concept"": ""GRADIENT_DESCENT_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110267""}"	2026-08-03T11:55:45.110269	2026-08-03T11:55:45.110270	"[""GRADIENT_DESCENT_OPTIMIZATION""]"
KW_LEIBLER	leibler	Keyword extracted from concept 'Information Entropy and Mutual Information': leibler	"{""source"": ""concept_extraction"", ""source_concept"": ""INFORMATION_ENTROPY_METRICS"", ""extracted_at"": ""2026-08-03T11:55:45.110273""}"	2026-08-03T11:55:45.110275	2026-08-03T11:55:45.110276	"[""INFORMATION_ENTROPY_METRICS""]"
KW_ENTROPY	entropy	Keyword extracted from concept 'Information Entropy and Mutual Information': entropy	"{""source"": ""concept_extraction"", ""source_concept"": ""INFORMATION_ENTROPY_METRICS"", ""extracted_at"": ""2026-08-03T11:55:45.110282""}"	2026-08-03T11:55:45.110285	2026-08-03T11:55:45.110285	"[""INFORMATION_ENTROPY_METRICS""]"
KW_KULLBACK	kullback	Keyword extracted from concept 'Information Entropy and Mutual Information': kullback	"{""source"": ""concept_extraction"", ""source_concept"": ""INFORMATION_ENTROPY_METRICS"", ""extracted_at"": ""2026-08-03T11:55:45.110292""}"	2026-08-03T11:55:45.110294	2026-08-03T11:55:45.110295	"[""INFORMATION_ENTROPY_METRICS""]"
KW_MUTUAL	mutual	Keyword extracted from concept 'Information Entropy and Mutual Information': mutual	"{""source"": ""concept_extraction"", ""source_concept"": ""INFORMATION_ENTROPY_METRICS"", ""extracted_at"": ""2026-08-03T11:55:45.110297""}"	2026-08-03T11:55:45.110299	2026-08-03T11:55:45.110300	"[""INFORMATION_ENTROPY_METRICS""]"
KW_DIVERGENCE	divergence	Keyword extracted from concept 'Information Entropy and Mutual Information': divergence	"{""source"": ""concept_extraction"", ""source_concept"": ""INFORMATION_ENTROPY_METRICS"", ""extracted_at"": ""2026-08-03T11:55:45.110302""}"	2026-08-03T11:55:45.110304	2026-08-03T11:55:45.110305	"[""INFORMATION_ENTROPY_METRICS""]"
KW_GENETICS	genetics	Keyword extracted from concept 'Computational Genetics and Evolutionary Models': genetics	"{""source"": ""concept_extraction"", ""source_concept"": ""COMPUTATIONAL_GENETICS_MODELS"", ""extracted_at"": ""2026-08-03T11:55:45.110312""}"	2026-08-03T11:55:45.110314	2026-08-03T11:55:45.110315	"[""COMPUTATIONAL_GENETICS_MODELS""]"
KW_EVOLUTIONARY	evolutionary	Keyword extracted from concept 'Computational Genetics and Evolutionary Models': evolutionary	"{""source"": ""concept_extraction"", ""source_concept"": ""COMPUTATIONAL_GENETICS_MODELS"", ""extracted_at"": ""2026-08-03T11:55:45.110322""}"	2026-08-03T11:55:45.110324	2026-08-03T11:55:45.110325	"[""COMPUTATIONAL_GENETICS_MODELS""]"
KW_GENETIC	genetic	Keyword extracted from concept 'Computational Genetics and Evolutionary Models': genetic	"{""source"": ""concept_extraction"", ""source_concept"": ""COMPUTATIONAL_GENETICS_MODELS"", ""extracted_at"": ""2026-08-03T11:55:45.110327""}"	2026-08-03T11:55:45.110329	2026-08-03T11:55:45.110330	"[""COMPUTATIONAL_GENETICS_MODELS""]"
KW_EXPERIMENTAL	experimental	Keyword extracted from concept 'Scientific Inquiry and Experimental Method': experimental	"{""source"": ""concept_extraction"", ""source_concept"": ""SCIENTIFIC_INQUIRY_METHOD"", ""extracted_at"": ""2026-08-03T11:55:45.110356""}"	2026-08-03T11:55:45.110359	2026-08-03T11:55:45.110359	"[""SCIENTIFIC_INQUIRY_METHOD""]"
KW_INQUIRY	inquiry	Keyword extracted from concept 'Scientific Inquiry and Experimental Method': inquiry	"{""source"": ""concept_extraction"", ""source_concept"": ""SCIENTIFIC_INQUIRY_METHOD"", ""extracted_at"": ""2026-08-03T11:55:45.110366""}"	2026-08-03T11:55:45.110368	2026-08-03T11:55:45.110369	"[""SCIENTIFIC_INQUIRY_METHOD""]"
KW_HYPOTHESIS	hypothesis	Keyword extracted from concept 'Scientific Inquiry and Experimental Method': hypothesis	"{""source"": ""concept_extraction"", ""source_concept"": ""SCIENTIFIC_INQUIRY_METHOD"", ""extracted_at"": ""2026-08-03T11:55:45.110381""}"	2026-08-03T11:55:45.110383	2026-08-03T11:55:45.110384	"[""SCIENTIFIC_INQUIRY_METHOD""]"
KW_COLLECTION	collection	Keyword extracted from concept 'Scientific Inquiry and Experimental Method': collection	"{""source"": ""concept_extraction"", ""source_concept"": ""SCIENTIFIC_INQUIRY_METHOD"", ""extracted_at"": ""2026-08-03T11:55:45.110386""}"	2026-08-03T11:55:45.110388	2026-08-03T11:55:45.110389	"[""SCIENTIFIC_INQUIRY_METHOD""]"
KW_SCIENTIFIC	scientific	Keyword extracted from concept 'Scientific Inquiry and Experimental Method': scientific	"{""source"": ""concept_extraction"", ""source_concept"": ""SCIENTIFIC_INQUIRY_METHOD"", ""extracted_at"": ""2026-08-03T11:55:45.110391""}"	2026-08-03T11:55:45.110393	2026-08-03T11:55:45.110394	"[""SCIENTIFIC_INQUIRY_METHOD""]"
KW_CAUSE	cause	Keyword extracted from concept 'Crosscutting Concepts in Science and Systems': cause	"{""source"": ""concept_extraction"", ""source_concept"": ""CROSSCUTTING_SCIENCE_CONCEPTS"", ""extracted_at"": ""2026-08-03T11:55:45.110446""}"	2026-08-03T11:55:45.110448	2026-08-03T11:55:45.110449	"[""CROSSCUTTING_SCIENCE_CONCEPTS""]"
KW_CROSSCUTTING	crosscutting	Keyword extracted from concept 'Crosscutting Concepts in Science and Systems': crosscutting	"{""source"": ""concept_extraction"", ""source_concept"": ""CROSSCUTTING_SCIENCE_CONCEPTS"", ""extracted_at"": ""2026-08-03T11:55:45.110456""}"	2026-08-03T11:55:45.110458	2026-08-03T11:55:45.110459	"[""CROSSCUTTING_SCIENCE_CONCEPTS""]"
KW_MATTER	matter	Keyword extracted from concept 'Crosscutting Concepts in Science and Systems': matter	"{""source"": ""concept_extraction"", ""source_concept"": ""CROSSCUTTING_SCIENCE_CONCEPTS"", ""extracted_at"": ""2026-08-03T11:55:45.110461""}"	2026-08-03T11:55:45.110463	2026-08-03T11:55:45.110464	"[""CROSSCUTTING_SCIENCE_CONCEPTS""]"
KW_EFFECT	effect	Keyword extracted from concept 'Crosscutting Concepts in Science and Systems': effect	"{""source"": ""concept_extraction"", ""source_concept"": ""CROSSCUTTING_SCIENCE_CONCEPTS"", ""extracted_at"": ""2026-08-03T11:55:45.110466""}"	2026-08-03T11:55:45.110468	2026-08-03T11:55:45.110469	"[""CROSSCUTTING_SCIENCE_CONCEPTS""]"
KW_INNOVATION	innovation	Keyword extracted from concept 'Design Thinking & Human-Centered Innovation': innovation	"{""source"": ""concept_extraction"", ""source_concept"": ""DESIGN_THINKING_PROCESS"", ""extracted_at"": ""2026-08-03T11:55:45.110511""}"	2026-08-03T11:55:45.110513	2026-08-03T11:55:45.110514	"[""DESIGN_THINKING_PROCESS""]"
KW_DEFINE	define	Keyword extracted from concept 'Design Thinking & Human-Centered Innovation': define	"{""source"": ""concept_extraction"", ""source_concept"": ""DESIGN_THINKING_PROCESS"", ""extracted_at"": ""2026-08-03T11:55:45.110520""}"	2026-08-03T11:55:45.110522	2026-08-03T11:55:45.110523	"[""DESIGN_THINKING_PROCESS""]"
KW_IDEATE	ideate	Keyword extracted from concept 'Design Thinking & Human-Centered Innovation': ideate	"{""source"": ""concept_extraction"", ""source_concept"": ""DESIGN_THINKING_PROCESS"", ""extracted_at"": ""2026-08-03T11:55:45.110530""}"	2026-08-03T11:55:45.110532	2026-08-03T11:55:45.110533	"[""DESIGN_THINKING_PROCESS""]"
KW_HUMAN	human	Keyword extracted from concept 'Design Thinking & Human-Centered Innovation': human	"{""source"": ""concept_extraction"", ""source_concept"": ""DESIGN_THINKING_PROCESS"", ""extracted_at"": ""2026-08-03T11:55:45.110539""}"	2026-08-03T11:55:45.110542	2026-08-03T11:55:45.110542	"[""DESIGN_THINKING_PROCESS""]"
KW_EMPATHIZE	empathize	Keyword extracted from concept 'Design Thinking & Human-Centered Innovation': empathize	"{""source"": ""concept_extraction"", ""source_concept"": ""DESIGN_THINKING_PROCESS"", ""extracted_at"": ""2026-08-03T11:55:45.110549""}"	2026-08-03T11:55:45.110551	2026-08-03T11:55:45.110552	"[""DESIGN_THINKING_PROCESS""]"
KW_CONTRAST	contrast	Keyword extracted from concept 'Color Theory and Digital Palette Systems': contrast	"{""source"": ""concept_extraction"", ""source_concept"": ""COLOR_THEORY_AND_PALETTE_DESIGN"", ""extracted_at"": ""2026-08-03T11:55:45.110560""}"	2026-08-03T11:55:45.110562	2026-08-03T11:55:45.110563	"[""COLOR_THEORY_AND_PALETTE_DESIGN""]"
KW_HARMONY	harmony	Keyword extracted from concept 'Color Theory and Digital Palette Systems': harmony	"{""source"": ""concept_extraction"", ""source_concept"": ""COLOR_THEORY_AND_PALETTE_DESIGN"", ""extracted_at"": ""2026-08-03T11:55:45.110570""}"	2026-08-03T11:55:45.110572	2026-08-03T11:55:45.110573	"[""COLOR_THEORY_AND_PALETTE_DESIGN""]"
KW_PALETTE	palette	Keyword extracted from concept 'Color Theory and Digital Palette Systems': palette	"{""source"": ""concept_extraction"", ""source_concept"": ""COLOR_THEORY_AND_PALETTE_DESIGN"", ""extracted_at"": ""2026-08-03T11:55:45.110575""}"	2026-08-03T11:55:45.110577	2026-08-03T11:55:45.110578	"[""COLOR_THEORY_AND_PALETTE_DESIGN""]"
KW_LEADING	leading	Keyword extracted from concept 'Typography and Visual Hierarchy Systems': leading	"{""source"": ""concept_extraction"", ""source_concept"": ""TYPOGRAPHY_AND_VISUAL_HIERARCHY"", ""extracted_at"": ""2026-08-03T11:55:45.110600""}"	2026-08-03T11:55:45.110602	2026-08-03T11:55:45.110603	"[""TYPOGRAPHY_AND_VISUAL_HIERARCHY""]"
KW_KERNING	kerning	Keyword extracted from concept 'Typography and Visual Hierarchy Systems': kerning	"{""source"": ""concept_extraction"", ""source_concept"": ""TYPOGRAPHY_AND_VISUAL_HIERARCHY"", ""extracted_at"": ""2026-08-03T11:55:45.110606""}"	2026-08-03T11:55:45.110608	2026-08-03T11:55:45.110609	"[""TYPOGRAPHY_AND_VISUAL_HIERARCHY""]"
KW_TRACKING	tracking	Keyword extracted from concept 'Typography and Visual Hierarchy Systems': tracking	"{""source"": ""concept_extraction"", ""source_concept"": ""TYPOGRAPHY_AND_VISUAL_HIERARCHY"", ""extracted_at"": ""2026-08-03T11:55:45.110621""}"	2026-08-03T11:55:45.110623	2026-08-03T11:55:45.110624	"[""TYPOGRAPHY_AND_VISUAL_HIERARCHY""]"
KW_FONT	font	Keyword extracted from concept 'Typography and Visual Hierarchy Systems': font	"{""source"": ""concept_extraction"", ""source_concept"": ""TYPOGRAPHY_AND_VISUAL_HIERARCHY"", ""extracted_at"": ""2026-08-03T11:55:45.110625""}"	2026-08-03T11:55:45.110629	2026-08-03T11:55:45.110630	"[""TYPOGRAPHY_AND_VISUAL_HIERARCHY""]"
KW_TYPOGRAPHY	typography	Keyword extracted from concept 'Typography and Visual Hierarchy Systems': typography	"{""source"": ""concept_extraction"", ""source_concept"": ""TYPOGRAPHY_AND_VISUAL_HIERARCHY"", ""extracted_at"": ""2026-08-03T11:55:45.110636""}"	2026-08-03T11:55:45.110639	2026-08-03T11:55:45.110639	"[""TYPOGRAPHY_AND_VISUAL_HIERARCHY""]"
KW_RATIO	ratio	Keyword extracted from concept 'Layout Grid and Compositional Rules': ratio	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYOUT_GRID_AND_COMPOSITION_RULES"", ""extracted_at"": ""2026-08-03T11:55:45.110667""}"	2026-08-03T11:55:45.110669	2026-08-03T11:55:45.110670	"[""LAYOUT_GRID_AND_COMPOSITION_RULES""]"
KW_GRID	grid	Keyword extracted from concept 'Layout Grid and Compositional Rules': grid	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYOUT_GRID_AND_COMPOSITION_RULES"", ""extracted_at"": ""2026-08-03T11:55:45.110676""}"	2026-08-03T11:55:45.110678	2026-08-03T11:55:45.110679	"[""LAYOUT_GRID_AND_COMPOSITION_RULES""]"
KW_GOLDEN	golden	Keyword extracted from concept 'Layout Grid and Compositional Rules': golden	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYOUT_GRID_AND_COMPOSITION_RULES"", ""extracted_at"": ""2026-08-03T11:55:45.110681""}"	2026-08-03T11:55:45.110683	2026-08-03T11:55:45.110684	"[""LAYOUT_GRID_AND_COMPOSITION_RULES""]"
KW_RULES	rules	Keyword extracted from concept 'Layout Grid and Compositional Rules': rules	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYOUT_GRID_AND_COMPOSITION_RULES"", ""extracted_at"": ""2026-08-03T11:55:45.110691""}"	2026-08-03T11:55:45.110693	2026-08-03T11:55:45.110694	"[""LAYOUT_GRID_AND_COMPOSITION_RULES""]"
KW_COMPOSITIONAL	compositional	Keyword extracted from concept 'Layout Grid and Compositional Rules': compositional	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYOUT_GRID_AND_COMPOSITION_RULES"", ""extracted_at"": ""2026-08-03T11:55:45.110696""}"	2026-08-03T11:55:45.110698	2026-08-03T11:55:45.110699	"[""LAYOUT_GRID_AND_COMPOSITION_RULES""]"
KW_FRACTALS	fractals	Keyword extracted from concept 'Algorithmic and Generative Art': fractals	"{""source"": ""concept_extraction"", ""source_concept"": ""ALGORITHMIC_GENERATIVE_ART"", ""extracted_at"": ""2026-08-03T11:55:45.110721""}"	2026-08-03T11:55:45.110723	2026-08-03T11:55:45.110724	"[""ALGORITHMIC_GENERATIVE_ART""]"
KW_SIMPLEX	simplex	Keyword extracted from concept 'Algorithmic and Generative Art': simplex	"{""source"": ""concept_extraction"", ""source_concept"": ""ALGORITHMIC_GENERATIVE_ART"", ""extracted_at"": ""2026-08-03T11:55:45.110731""}"	2026-08-03T11:55:45.110733	2026-08-03T11:55:45.110734	"[""ALGORITHMIC_GENERATIVE_ART""]"
KW_CODING	coding	Keyword extracted from concept 'Algorithmic and Generative Art': coding	"{""source"": ""concept_extraction"", ""source_concept"": ""ALGORITHMIC_GENERATIVE_ART"", ""extracted_at"": ""2026-08-03T11:55:45.110736""}"	2026-08-03T11:55:45.110738	2026-08-03T11:55:45.110739	"[""ALGORITHMIC_GENERATIVE_ART""]"
KW_PERLIN	perlin	Keyword extracted from concept 'Algorithmic and Generative Art': perlin	"{""source"": ""concept_extraction"", ""source_concept"": ""ALGORITHMIC_GENERATIVE_ART"", ""extracted_at"": ""2026-08-03T11:55:45.110741""}"	2026-08-03T11:55:45.110743	2026-08-03T11:55:45.110744	"[""ALGORITHMIC_GENERATIVE_ART""]"
KW_ART	art	Keyword extracted from concept 'Algorithmic and Generative Art': art	"{""source"": ""concept_extraction"", ""source_concept"": ""ALGORITHMIC_GENERATIVE_ART"", ""extracted_at"": ""2026-08-03T11:55:45.110746""}"	2026-08-03T11:55:45.110748	2026-08-03T11:55:45.110749	"[""ALGORITHMIC_GENERATIVE_ART""]"
KW_GENERATIVE	generative	Keyword extracted from concept 'Algorithmic and Generative Art': generative	"{""source"": ""concept_extraction"", ""source_concept"": ""ALGORITHMIC_GENERATIVE_ART"", ""extracted_at"": ""2026-08-03T11:55:45.110751""}"	2026-08-03T11:55:45.110753	2026-08-03T11:55:45.110754	"[""ALGORITHMIC_GENERATIVE_ART""]"
KW_STANDARDS	standards	Keyword extracted from concept 'Inclusive Design and Accessibility Standards': standards	"{""source"": ""concept_extraction"", ""source_concept"": ""INCLUSIVE_DESIGN_ACCESSIBILITY_WCAG"", ""extracted_at"": ""2026-08-03T11:55:45.110756""}"	2026-08-03T11:55:45.110759	2026-08-03T11:55:45.110760	"[""INCLUSIVE_DESIGN_ACCESSIBILITY_WCAG""]"
KW_INCLUSIVE	inclusive	Keyword extracted from concept 'Inclusive Design and Accessibility Standards': inclusive	"{""source"": ""concept_extraction"", ""source_concept"": ""INCLUSIVE_DESIGN_ACCESSIBILITY_WCAG"", ""extracted_at"": ""2026-08-03T11:55:45.110776""}"	2026-08-03T11:55:45.110779	2026-08-03T11:55:45.110780	"[""INCLUSIVE_DESIGN_ACCESSIBILITY_WCAG""]"
KW_NEURONS	neurons	Keyword extracted from concept 'Neuromorphic Computing and Spiking Neurons': neurons	"{""source"": ""concept_extraction"", ""source_concept"": ""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS"", ""extracted_at"": ""2026-08-03T11:55:45.110798""}"	2026-08-03T11:55:45.110800	2026-08-03T11:55:45.110801	"[""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS""]"
KW_BIO	bio	Keyword extracted from concept 'Neuromorphic Computing and Spiking Neurons': bio	"{""source"": ""concept_extraction"", ""source_concept"": ""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS"", ""extracted_at"": ""2026-08-03T11:55:45.110808""}"	2026-08-03T11:55:45.110810	2026-08-03T11:55:45.110811	"[""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS""]"
KW_INSPIRED	inspired	Keyword extracted from concept 'Neuromorphic Computing and Spiking Neurons': inspired	"{""source"": ""concept_extraction"", ""source_concept"": ""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS"", ""extracted_at"": ""2026-08-03T11:55:45.110813""}"	2026-08-03T11:55:45.110816	2026-08-03T11:55:45.110817	"[""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS""]"
KW_NEUROMORPHIC	neuromorphic	Keyword extracted from concept 'Neuromorphic Computing and Spiking Neurons': neuromorphic	"{""source"": ""concept_extraction"", ""source_concept"": ""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS"", ""extracted_at"": ""2026-08-03T11:55:45.110829""}"	2026-08-03T11:55:45.110831	2026-08-03T11:55:45.110832	"[""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS""]"
KW_SPIKING	spiking	Keyword extracted from concept 'Neuromorphic Computing and Spiking Neurons': spiking	"{""source"": ""concept_extraction"", ""source_concept"": ""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS"", ""extracted_at"": ""2026-08-03T11:55:45.110843""}"	2026-08-03T11:55:45.110846	2026-08-03T11:55:45.110846	"[""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS""]"
KW_KINH	kinh	Keyword extracted from concept 'Neuromorphic Computing and Spiking Neurons': kinh	"{""source"": ""concept_extraction"", ""source_concept"": ""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS"", ""extracted_at"": ""2026-08-03T11:55:45.110864""}"	2026-08-03T11:55:45.110866	2026-08-03T11:55:45.110867	"[""NEUROMORPHIC_COMPUTING_SPIKING_NEURONS""]"
KW_SWARM	swarm	Keyword extracted from concept 'Swarm Intelligence and Collective Behavior': swarm	"{""source"": ""concept_extraction"", ""source_concept"": ""SWARM_INTELLIGENCE_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110880""}"	2026-08-03T11:55:45.110882	2026-08-03T11:55:45.110883	"[""SWARM_INTELLIGENCE_OPTIMIZATION""]"
KW_ANT	ant	Keyword extracted from concept 'Swarm Intelligence and Collective Behavior': ant	"{""source"": ""concept_extraction"", ""source_concept"": ""SWARM_INTELLIGENCE_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110885""}"	2026-08-03T11:55:45.110887	2026-08-03T11:55:45.110888	"[""SWARM_INTELLIGENCE_OPTIMIZATION""]"
KW_COLONY	colony	Keyword extracted from concept 'Swarm Intelligence and Collective Behavior': colony	"{""source"": ""concept_extraction"", ""source_concept"": ""SWARM_INTELLIGENCE_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110890""}"	2026-08-03T11:55:45.110892	2026-08-03T11:55:45.110893	"[""SWARM_INTELLIGENCE_OPTIMIZATION""]"
KW_PARTICLE	particle	Keyword extracted from concept 'Swarm Intelligence and Collective Behavior': particle	"{""source"": ""concept_extraction"", ""source_concept"": ""SWARM_INTELLIGENCE_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110895""}"	2026-08-03T11:55:45.110897	2026-08-03T11:55:45.110898	"[""SWARM_INTELLIGENCE_OPTIMIZATION""]"
KW_COLLECTIVE	collective	Keyword extracted from concept 'Swarm Intelligence and Collective Behavior': collective	"{""source"": ""concept_extraction"", ""source_concept"": ""SWARM_INTELLIGENCE_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110900""}"	2026-08-03T11:55:45.110902	2026-08-03T11:55:45.110903	"[""SWARM_INTELLIGENCE_OPTIMIZATION""]"
KW_INTELLIGENCE	intelligence	Keyword extracted from concept 'Swarm Intelligence and Collective Behavior': intelligence	"{""source"": ""concept_extraction"", ""source_concept"": ""SWARM_INTELLIGENCE_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110905""}"	2026-08-03T11:55:45.110907	2026-08-03T11:55:45.110908	"[""SWARM_INTELLIGENCE_OPTIMIZATION""]"
KW_BEHAVIOR	behavior	Keyword extracted from concept 'Swarm Intelligence and Collective Behavior': behavior	"{""source"": ""concept_extraction"", ""source_concept"": ""SWARM_INTELLIGENCE_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T11:55:45.110910""}"	2026-08-03T11:55:45.110912	2026-08-03T11:55:45.110913	"[""SWARM_INTELLIGENCE_OPTIMIZATION""]"
KW_FORMAL	formal	Keyword extracted from concept 'Formal Program Verification and Model Checking': formal	"{""source"": ""concept_extraction"", ""source_concept"": ""FORMAL_PROGRAM_VERIFICATION"", ""extracted_at"": ""2026-08-03T11:55:45.110916""}"	2026-08-03T11:55:45.110918	2026-08-03T11:55:45.110919	"[""FORMAL_PROGRAM_VERIFICATION""]"
KW_CORRECTNESS	correctness	Keyword extracted from concept 'Formal Program Verification and Model Checking': correctness	"{""source"": ""concept_extraction"", ""source_concept"": ""FORMAL_PROGRAM_VERIFICATION"", ""extracted_at"": ""2026-08-03T11:55:45.110936""}"	2026-08-03T11:55:45.110938	2026-08-03T11:55:45.110939	"[""FORMAL_PROGRAM_VERIFICATION""]"
KW_PROGRAM	program	Keyword extracted from concept 'Formal Program Verification and Model Checking': program	"{""source"": ""concept_extraction"", ""source_concept"": ""FORMAL_PROGRAM_VERIFICATION"", ""extracted_at"": ""2026-08-03T11:55:45.110945""}"	2026-08-03T11:55:45.110948	2026-08-03T11:55:45.110948	"[""FORMAL_PROGRAM_VERIFICATION""]"
KW_PROVING	proving	Keyword extracted from concept 'Formal Program Verification and Model Checking': proving	"{""source"": ""concept_extraction"", ""source_concept"": ""FORMAL_PROGRAM_VERIFICATION"", ""extracted_at"": ""2026-08-03T11:55:45.110957""}"	2026-08-03T11:55:45.110959	2026-08-03T11:55:45.110960	"[""FORMAL_PROGRAM_VERIFICATION""]"
