code	name	description	metadata	created_at	updated_at	concept_codes
KW_TUNING	tuning	Token from concept 'Large Language Model Principles': tuning	"{""source"": ""concept_extraction"", ""source_concept"": ""LARGE_LANGUAGE_MODEL_CONCEPTS"", ""extracted_at"": ""2026-08-03T12:28:05.457396""}"	2026-08-03T12:28:05.457399	2026-08-03T12:28:05.457400	"[""LARGE_LANGUAGE_MODEL_CONCEPTS""]"
KW_LANGUAGE	language	Token from concept 'Large Language Model Principles': language	"{""source"": ""concept_extraction"", ""source_concept"": ""LARGE_LANGUAGE_MODEL_CONCEPTS"", ""extracted_at"": ""2026-08-03T12:28:05.457403""}"	2026-08-03T12:28:05.457406	2026-08-03T12:28:05.457407	"[""LARGE_LANGUAGE_MODEL_CONCEPTS""]"
KW_PRE	pre	Token from concept 'Large Language Model Principles': pre	"{""source"": ""concept_extraction"", ""source_concept"": ""LARGE_LANGUAGE_MODEL_CONCEPTS"", ""extracted_at"": ""2026-08-03T12:28:05.457416""}"	2026-08-03T12:28:05.457418	2026-08-03T12:28:05.457419	"[""LARGE_LANGUAGE_MODEL_CONCEPTS""]"
KW_FINE	fine	Token from concept 'Large Language Model Principles': fine	"{""source"": ""concept_extraction"", ""source_concept"": ""LARGE_LANGUAGE_MODEL_CONCEPTS"", ""extracted_at"": ""2026-08-03T12:28:05.457421""}"	2026-08-03T12:28:05.457424	2026-08-03T12:28:05.457425	"[""LARGE_LANGUAGE_MODEL_CONCEPTS""]"
KW_RETRIEVAL	retrieval	Token from concept 'Retrieval-Augmented Generation': retrieval	"{""source"": ""concept_extraction"", ""source_concept"": ""RETRIEVAL_AUGMENTED_GENERATION"", ""extracted_at"": ""2026-08-03T12:28:05.457441""}"	2026-08-03T12:28:05.457444	2026-08-03T12:28:05.457445	"[""RETRIEVAL_AUGMENTED_GENERATION""]"
KW_GROUNDING	grounding	Token from concept 'Retrieval-Augmented Generation': grounding	"{""source"": ""concept_extraction"", ""source_concept"": ""RETRIEVAL_AUGMENTED_GENERATION"", ""extracted_at"": ""2026-08-03T12:28:05.457451""}"	2026-08-03T12:28:05.457454	2026-08-03T12:28:05.457455	"[""RETRIEVAL_AUGMENTED_GENERATION""]"
KW_AUGMENTED	augmented	Token from concept 'Retrieval-Augmented Generation': augmented	"{""source"": ""concept_extraction"", ""source_concept"": ""RETRIEVAL_AUGMENTED_GENERATION"", ""extracted_at"": ""2026-08-03T12:28:05.457457""}"	2026-08-03T12:28:05.457460	2026-08-03T12:28:05.457461	"[""RETRIEVAL_AUGMENTED_GENERATION""]"
KW_CONTEXT	context	Token from concept 'Retrieval-Augmented Generation': context	"{""source"": ""concept_extraction"", ""source_concept"": ""RETRIEVAL_AUGMENTED_GENERATION"", ""extracted_at"": ""2026-08-03T12:28:05.457464""}"	2026-08-03T12:28:05.457467	2026-08-03T12:28:05.457467	"[""RETRIEVAL_AUGMENTED_GENERATION""]"
KW_INJECTION	injection	Token from concept 'Retrieval-Augmented Generation': injection	"{""source"": ""concept_extraction"", ""source_concept"": ""RETRIEVAL_AUGMENTED_GENERATION"", ""extracted_at"": ""2026-08-03T12:28:05.457469""}"	2026-08-03T12:28:05.457472	2026-08-03T12:28:05.457472	"[""RETRIEVAL_AUGMENTED_GENERATION""]"
KW_EMBEDDING	embedding	Token from concept 'Vector Embedding and Similarity Search': embedding	"{""source"": ""concept_extraction"", ""source_concept"": ""VECTOR_EMBEDDING_SEARCH"", ""extracted_at"": ""2026-08-03T12:28:05.457481""}"	2026-08-03T12:28:05.457483	2026-08-03T12:28:05.457484	"[""VECTOR_EMBEDDING_SEARCH""]"
KW_SIMILARITY	similarity	Token from concept 'Vector Embedding and Similarity Search': similarity	"{""source"": ""concept_extraction"", ""source_concept"": ""VECTOR_EMBEDDING_SEARCH"", ""extracted_at"": ""2026-08-03T12:28:05.457489""}"	2026-08-03T12:28:05.457491	2026-08-03T12:28:05.457492	"[""VECTOR_EMBEDDING_SEARCH""]"
KW_DISTANCE	distance	Token from concept 'Vector Embedding and Similarity Search': distance	"{""source"": ""concept_extraction"", ""source_concept"": ""VECTOR_EMBEDDING_SEARCH"", ""extracted_at"": ""2026-08-03T12:28:05.457494""}"	2026-08-03T12:28:05.457496	2026-08-03T12:28:05.457497	"[""VECTOR_EMBEDDING_SEARCH""]"
KW_COSINE	cosine	Token from concept 'Vector Embedding and Similarity Search': cosine	"{""source"": ""concept_extraction"", ""source_concept"": ""VECTOR_EMBEDDING_SEARCH"", ""extracted_at"": ""2026-08-03T12:28:05.457501""}"	2026-08-03T12:28:05.457503	2026-08-03T12:28:05.457504	"[""VECTOR_EMBEDDING_SEARCH""]"
KW_ORCHESTRATION	orchestration	Token from concept 'Agentic Workflow Orchestration': orchestration	"{""source"": ""concept_extraction"", ""source_concept"": ""AGENTIC_WORKFLOW_ORCHESTRATION"", ""extracted_at"": ""2026-08-03T12:28:05.457512""}"	2026-08-03T12:28:05.457514	2026-08-03T12:28:05.457515	"[""AGENTIC_WORKFLOW_ORCHESTRATION""]"
KW_USE	use	Token from concept 'Agentic Workflow Orchestration': use	"{""source"": ""concept_extraction"", ""source_concept"": ""AGENTIC_WORKFLOW_ORCHESTRATION"", ""extracted_at"": ""2026-08-03T12:28:05.457517""}"	2026-08-03T12:28:05.457520	2026-08-03T12:28:05.457521	"[""AGENTIC_WORKFLOW_ORCHESTRATION""]"
KW_REFLECTION	reflection	Token from concept 'Agentic Workflow Orchestration': reflection	"{""source"": ""concept_extraction"", ""source_concept"": ""AGENTIC_WORKFLOW_ORCHESTRATION"", ""extracted_at"": ""2026-08-03T12:28:05.457523""}"	2026-08-03T12:28:05.457525	2026-08-03T12:28:05.457526	"[""AGENTIC_WORKFLOW_ORCHESTRATION""]"
KW_AGENTIC	agentic	Token from concept 'Agentic Workflow Orchestration': agentic	"{""source"": ""concept_extraction"", ""source_concept"": ""AGENTIC_WORKFLOW_ORCHESTRATION"", ""extracted_at"": ""2026-08-03T12:28:05.457529""}"	2026-08-03T12:28:05.457531	2026-08-03T12:28:05.457532	"[""AGENTIC_WORKFLOW_ORCHESTRATION""]"
KW_PLANNING	planning	Token from concept 'Agentic Workflow Orchestration': planning	"{""source"": ""concept_extraction"", ""source_concept"": ""AGENTIC_WORKFLOW_ORCHESTRATION"", ""extracted_at"": ""2026-08-03T12:28:05.457534""}"	2026-08-03T12:28:05.457536	2026-08-03T12:28:05.457537	"[""AGENTIC_WORKFLOW_ORCHESTRATION""]"
KW_TOOL	tool	Token from concept 'Agentic Workflow Orchestration': tool	"{""source"": ""concept_extraction"", ""source_concept"": ""AGENTIC_WORKFLOW_ORCHESTRATION"", ""extracted_at"": ""2026-08-03T12:28:05.457539""}"	2026-08-03T12:28:05.457541	2026-08-03T12:28:05.457542	"[""AGENTIC_WORKFLOW_ORCHESTRATION""]"
KW_ASSIGNMENT	assignment	Token from concept 'Multi-Agent Cooperation Dynamics': assignment	"{""source"": ""concept_extraction"", ""source_concept"": ""MULTI_AGENT_COOPERATION"", ""extracted_at"": ""2026-08-03T12:28:05.457549""}"	2026-08-03T12:28:05.457551	2026-08-03T12:28:05.457552	"[""MULTI_AGENT_COOPERATION""]"
KW_COOPERATION	cooperation	Token from concept 'Multi-Agent Cooperation Dynamics': cooperation	"{""source"": ""concept_extraction"", ""source_concept"": ""MULTI_AGENT_COOPERATION"", ""extracted_at"": ""2026-08-03T12:28:05.457558""}"	2026-08-03T12:28:05.457561	2026-08-03T12:28:05.457562	"[""MULTI_AGENT_COOPERATION""]"
KW_ROLE	role	Token from concept 'Multi-Agent Cooperation Dynamics': role	"{""source"": ""concept_extraction"", ""source_concept"": ""MULTI_AGENT_COOPERATION"", ""extracted_at"": ""2026-08-03T12:28:05.457564""}"	2026-08-03T12:28:05.457567	2026-08-03T12:28:05.457568	"[""MULTI_AGENT_COOPERATION""]"
KW_DYNAMICS	dynamics	Token from concept 'Multi-Agent Cooperation Dynamics': dynamics	"{""source"": ""concept_extraction"", ""source_concept"": ""MULTI_AGENT_COOPERATION"", ""extracted_at"": ""2026-08-03T12:28:05.457573""}"	2026-08-03T12:28:05.457575	2026-08-03T12:28:05.457576	"[""MULTI_AGENT_COOPERATION""]"
KW_TERM	term	Token from concept 'Agent Memory Systems': term	"{""source"": ""concept_extraction"", ""source_concept"": ""AGENT_MEMORY_SYSTEMS"", ""extracted_at"": ""2026-08-03T12:28:05.457585""}"	2026-08-03T12:28:05.457587	2026-08-03T12:28:05.457588	"[""AGENT_MEMORY_SYSTEMS""]"
KW_CONVERSATION	conversation	Token from concept 'Agent Memory Systems': conversation	"{""source"": ""concept_extraction"", ""source_concept"": ""AGENT_MEMORY_SYSTEMS"", ""extracted_at"": ""2026-08-03T12:28:05.457590""}"	2026-08-03T12:28:05.457594	2026-08-03T12:28:05.457595	"[""AGENT_MEMORY_SYSTEMS""]"
KW_LONG	long	Token from concept 'Agent Memory Systems': long	"{""source"": ""concept_extraction"", ""source_concept"": ""AGENT_MEMORY_SYSTEMS"", ""extracted_at"": ""2026-08-03T12:28:05.457598""}"	2026-08-03T12:28:05.457600	2026-08-03T12:28:05.457601	"[""AGENT_MEMORY_SYSTEMS""]"
KW_SHORT	short	Token from concept 'Agent Memory Systems': short	"{""source"": ""concept_extraction"", ""source_concept"": ""AGENT_MEMORY_SYSTEMS"", ""extracted_at"": ""2026-08-03T12:28:05.457604""}"	2026-08-03T12:28:05.457607	2026-08-03T12:28:05.457607	"[""AGENT_MEMORY_SYSTEMS""]"
KW_QUANTIZATION	quantization	Token from concept 'Edge Model Quantization and Compression': quantization	"{""source"": ""concept_extraction"", ""source_concept"": ""EDGE_MODEL_QUANTIZATION"", ""extracted_at"": ""2026-08-03T12:28:05.457616""}"	2026-08-03T12:28:05.457618	2026-08-03T12:28:05.457619	"[""EDGE_MODEL_QUANTIZATION""]"
KW_INFERENCE	inference	Token from concept 'Edge Model Quantization and Compression': inference	"{""source"": ""concept_extraction"", ""source_concept"": ""EDGE_MODEL_QUANTIZATION"", ""extracted_at"": ""2026-08-03T12:28:05.457624""}"	2026-08-03T12:28:05.457626	2026-08-03T12:28:05.457627	"[""EDGE_MODEL_QUANTIZATION""]"
KW_COMPRESSION	compression	Token from concept 'Edge Model Quantization and Compression': compression	"{""source"": ""concept_extraction"", ""source_concept"": ""EDGE_MODEL_QUANTIZATION"", ""extracted_at"": ""2026-08-03T12:28:05.457630""}"	2026-08-03T12:28:05.457633	2026-08-03T12:28:05.457634	"[""EDGE_MODEL_QUANTIZATION""]"
KW_REAL	real	Token from concept 'AIoT Edge Data Pipeline': real	"{""source"": ""concept_extraction"", ""source_concept"": ""AIOT_DATA_PIPELINE"", ""extracted_at"": ""2026-08-03T12:28:05.457650""}"	2026-08-03T12:28:05.457652	2026-08-03T12:28:05.457653	"[""AIOT_DATA_PIPELINE""]"
KW_ULTRA	ultra	Token from concept 'TinyML Ultra-Low Power Inference': ultra	"{""source"": ""concept_extraction"", ""source_concept"": ""TINYML_INFERENCE"", ""extracted_at"": ""2026-08-03T12:28:05.457663""}"	2026-08-03T12:28:05.457666	2026-08-03T12:28:05.457667	"[""TINYML_INFERENCE""]"
KW_LOW	low	Token from concept 'TinyML Ultra-Low Power Inference': low	"{""source"": ""concept_extraction"", ""source_concept"": ""TINYML_INFERENCE"", ""extracted_at"": ""2026-08-03T12:28:05.457669""}"	2026-08-03T12:28:05.457671	2026-08-03T12:28:05.457672	"[""TINYML_INFERENCE""]"
KW_POWER	power	Token from concept 'TinyML Ultra-Low Power Inference': power	"{""source"": ""concept_extraction"", ""source_concept"": ""TINYML_INFERENCE"", ""extracted_at"": ""2026-08-03T12:28:05.457674""}"	2026-08-03T12:28:05.457677	2026-08-03T12:28:05.457677	"[""TINYML_INFERENCE""]"
KW_TRAJECTORY	trajectory	Token from concept 'Robotic Path Planning Algorithms': trajectory	"{""source"": ""concept_extraction"", ""source_concept"": ""ROBOTIC_PATH_PLANNING"", ""extracted_at"": ""2026-08-03T12:28:05.457686""}"	2026-08-03T12:28:05.457688	2026-08-03T12:28:05.457689	"[""ROBOTIC_PATH_PLANNING""]"
KW_AVOIDANCE	avoidance	Token from concept 'Robotic Path Planning Algorithms': avoidance	"{""source"": ""concept_extraction"", ""source_concept"": ""ROBOTIC_PATH_PLANNING"", ""extracted_at"": ""2026-08-03T12:28:05.457691""}"	2026-08-03T12:28:05.457694	2026-08-03T12:28:05.457694	"[""ROBOTIC_PATH_PLANNING""]"
KW_ROBOTIC	robotic	Token from concept 'Robotic Path Planning Algorithms': robotic	"{""source"": ""concept_extraction"", ""source_concept"": ""ROBOTIC_PATH_PLANNING"", ""extracted_at"": ""2026-08-03T12:28:05.457699""}"	2026-08-03T12:28:05.457702	2026-08-03T12:28:05.457702	"[""ROBOTIC_PATH_PLANNING""]"
KW_OBSTACLE	obstacle	Token from concept 'Robotic Path Planning Algorithms': obstacle	"{""source"": ""concept_extraction"", ""source_concept"": ""ROBOTIC_PATH_PLANNING"", ""extracted_at"": ""2026-08-03T12:28:05.457706""}"	2026-08-03T12:28:05.457708	2026-08-03T12:28:05.457709	"[""ROBOTIC_PATH_PLANNING""]"
KW_FUSION	fusion	Token from concept 'Simultaneous Localization and Mapping': fusion	"{""source"": ""concept_extraction"", ""source_concept"": ""SIMULTANEOUS_LOCALIZATION_MAPPING"", ""extracted_at"": ""2026-08-03T12:28:05.457717""}"	2026-08-03T12:28:05.457720	2026-08-03T12:28:05.457721	"[""SIMULTANEOUS_LOCALIZATION_MAPPING""]"
KW_LOCALIZATION	localization	Token from concept 'Simultaneous Localization and Mapping': localization	"{""source"": ""concept_extraction"", ""source_concept"": ""SIMULTANEOUS_LOCALIZATION_MAPPING"", ""extracted_at"": ""2026-08-03T12:28:05.457725""}"	2026-08-03T12:28:05.457728	2026-08-03T12:28:05.457728	"[""SIMULTANEOUS_LOCALIZATION_MAPPING""]"
KW_SIMULTANEOUS	simultaneous	Token from concept 'Simultaneous Localization and Mapping': simultaneous	"{""source"": ""concept_extraction"", ""source_concept"": ""SIMULTANEOUS_LOCALIZATION_MAPPING"", ""extracted_at"": ""2026-08-03T12:28:05.457731""}"	2026-08-03T12:28:05.457735	2026-08-03T12:28:05.457735	"[""SIMULTANEOUS_LOCALIZATION_MAPPING""]"
KW_SPATIAL	spatial	Token from concept 'Simultaneous Localization and Mapping': spatial	"{""source"": ""concept_extraction"", ""source_concept"": ""SIMULTANEOUS_LOCALIZATION_MAPPING"", ""extracted_at"": ""2026-08-03T12:28:05.457738""}"	2026-08-03T12:28:05.457740	2026-08-03T12:28:05.457741	"[""SIMULTANEOUS_LOCALIZATION_MAPPING""]"
KW_PERCEPTION	perception	Token from concept 'Simultaneous Localization and Mapping': perception	"{""source"": ""concept_extraction"", ""source_concept"": ""SIMULTANEOUS_LOCALIZATION_MAPPING"", ""extracted_at"": ""2026-08-03T12:28:05.457743""}"	2026-08-03T12:28:05.457746	2026-08-03T12:28:05.457747	"[""SIMULTANEOUS_LOCALIZATION_MAPPING""]"
KW_ACTUATION	actuation	Token from concept 'Robotic Actuation and Feedback Control': actuation	"{""source"": ""concept_extraction"", ""source_concept"": ""ROBOTIC_ACTUATION_CONTROL"", ""extracted_at"": ""2026-08-03T12:28:05.457758""}"	2026-08-03T12:28:05.457761	2026-08-03T12:28:05.457762	"[""ROBOTIC_ACTUATION_CONTROL""]"
KW_ROBOTICS	robotics	Token from concept 'Robotic Actuation and Feedback Control': robotics	"{""source"": ""concept_extraction"", ""source_concept"": ""ROBOTIC_ACTUATION_CONTROL"", ""extracted_at"": ""2026-08-03T12:28:05.457764""}"	2026-08-03T12:28:05.457766	2026-08-03T12:28:05.457767	"[""ROBOTIC_ACTUATION_CONTROL""]"
KW_CONTINUOUS	continuous	Token from concept 'Zero Trust Architecture Principles': continuous	"{""source"": ""concept_extraction"", ""source_concept"": ""ZERO_TRUST_ARCHITECTURE"", ""extracted_at"": ""2026-08-03T12:28:05.457778""}"	2026-08-03T12:28:05.457781	2026-08-03T12:28:05.457782	"[""ZERO_TRUST_ARCHITECTURE""]"
KW_MICRO	micro	Token from concept 'Zero Trust Architecture Principles': micro	"{""source"": ""concept_extraction"", ""source_concept"": ""ZERO_TRUST_ARCHITECTURE"", ""extracted_at"": ""2026-08-03T12:28:05.457784""}"	2026-08-03T12:28:05.457786	2026-08-03T12:28:05.457787	"[""ZERO_TRUST_ARCHITECTURE""]"
KW_PRIVILEGE	privilege	Token from concept 'Zero Trust Architecture Principles': privilege	"{""source"": ""concept_extraction"", ""source_concept"": ""ZERO_TRUST_ARCHITECTURE"", ""extracted_at"": ""2026-08-03T12:28:05.457789""}"	2026-08-03T12:28:05.457791	2026-08-03T12:28:05.457792	"[""ZERO_TRUST_ARCHITECTURE""]"
KW_VERIFICATION	verification	Token from concept 'Zero Trust Architecture Principles': verification	"{""source"": ""concept_extraction"", ""source_concept"": ""ZERO_TRUST_ARCHITECTURE"", ""extracted_at"": ""2026-08-03T12:28:05.457794""}"	2026-08-03T12:28:05.457797	2026-08-03T12:28:05.457798	"[""ZERO_TRUST_ARCHITECTURE""]"
KW_LEAST	least	Token from concept 'Zero Trust Architecture Principles': least	"{""source"": ""concept_extraction"", ""source_concept"": ""ZERO_TRUST_ARCHITECTURE"", ""extracted_at"": ""2026-08-03T12:28:05.457801""}"	2026-08-03T12:28:05.457803	2026-08-03T12:28:05.457804	"[""ZERO_TRUST_ARCHITECTURE""]"
KW_TRUST	trust	Token from concept 'Zero Trust Architecture Principles': trust	"{""source"": ""concept_extraction"", ""source_concept"": ""ZERO_TRUST_ARCHITECTURE"", ""extracted_at"": ""2026-08-03T12:28:05.457808""}"	2026-08-03T12:28:05.457812	2026-08-03T12:28:05.457813	"[""ZERO_TRUST_ARCHITECTURE""]"
KW_AUTHORIZATION	authorization	Token from concept 'Identity and Access Management': authorization	"{""source"": ""concept_extraction"", ""source_concept"": ""IDENTITY_AND_ACCESS_MANAGEMENT"", ""extracted_at"": ""2026-08-03T12:28:05.457824""}"	2026-08-03T12:28:05.457826	2026-08-03T12:28:05.457829	"[""IDENTITY_AND_ACCESS_MANAGEMENT""]"
KW_ASYMMETRIC	asymmetric	Token from concept 'Public Key Infrastructure Principles': asymmetric	"{""source"": ""concept_extraction"", ""source_concept"": ""PUBLIC_KEY_INFRASTRUCTURE"", ""extracted_at"": ""2026-08-03T12:28:05.457844""}"	2026-08-03T12:28:05.457846	2026-08-03T12:28:05.457847	"[""PUBLIC_KEY_INFRASTRUCTURE""]"
KW_INFRASTRUCTURE	infrastructure	Token from concept 'Public Key Infrastructure Principles': infrastructure	"{""source"": ""concept_extraction"", ""source_concept"": ""PUBLIC_KEY_INFRASTRUCTURE"", ""extracted_at"": ""2026-08-03T12:28:05.457853""}"	2026-08-03T12:28:05.457856	2026-08-03T12:28:05.457857	"[""PUBLIC_KEY_INFRASTRUCTURE""]"
KW_AUTHORITY	authority	Token from concept 'Public Key Infrastructure Principles': authority	"{""source"": ""concept_extraction"", ""source_concept"": ""PUBLIC_KEY_INFRASTRUCTURE"", ""extracted_at"": ""2026-08-03T12:28:05.457859""}"	2026-08-03T12:28:05.457861	2026-08-03T12:28:05.457862	"[""PUBLIC_KEY_INFRASTRUCTURE""]"
KW_ASSESSMENT	assessment	Token from concept 'Threat Modeling and Security Assessment': assessment	"{""source"": ""concept_extraction"", ""source_concept"": ""THREAT_MODELING_ASSESSMENT"", ""extracted_at"": ""2026-08-03T12:28:05.457871""}"	2026-08-03T12:28:05.457873	2026-08-03T12:28:05.457874	"[""THREAT_MODELING_ASSESSMENT""]"
KW_THREAT	threat	Token from concept 'Threat Modeling and Security Assessment': threat	"{""source"": ""concept_extraction"", ""source_concept"": ""THREAT_MODELING_ASSESSMENT"", ""extracted_at"": ""2026-08-03T12:28:05.457878""}"	2026-08-03T12:28:05.457881	2026-08-03T12:28:05.457882	"[""THREAT_MODELING_ASSESSMENT""]"
KW_SCANNING	scanning	Token from concept 'Threat Modeling and Security Assessment': scanning	"{""source"": ""concept_extraction"", ""source_concept"": ""THREAT_MODELING_ASSESSMENT"", ""extracted_at"": ""2026-08-03T12:28:05.457885""}"	2026-08-03T12:28:05.457888	2026-08-03T12:28:05.457888	"[""THREAT_MODELING_ASSESSMENT""]"
KW_VULNERABILITY	vulnerability	Token from concept 'Threat Modeling and Security Assessment': vulnerability	"{""source"": ""concept_extraction"", ""source_concept"": ""THREAT_MODELING_ASSESSMENT"", ""extracted_at"": ""2026-08-03T12:28:05.457891""}"	2026-08-03T12:28:05.457893	2026-08-03T12:28:05.457894	"[""THREAT_MODELING_ASSESSMENT""]"
KW_INVOCATION	invocation	Token from concept 'Model Context Protocol Standard': invocation	"{""source"": ""concept_extraction"", ""source_concept"": ""MODEL_CONTEXT_PROTOCOL_STANDARD"", ""extracted_at"": ""2026-08-03T12:28:05.457909""}"	2026-08-03T12:28:05.457912	2026-08-03T12:28:05.457913	"[""MODEL_CONTEXT_PROTOCOL_STANDARD""]"
KW_DURABLE	durable	Token from concept 'Durable Agent State Management': durable	"{""source"": ""concept_extraction"", ""source_concept"": ""DURABLE_AGENT_STATE_MANAGEMENT"", ""extracted_at"": ""2026-08-03T12:28:05.457922""}"	2026-08-03T12:28:05.457924	2026-08-03T12:28:05.457925	"[""DURABLE_AGENT_STATE_MANAGEMENT""]"
KW_STRUCTURED	structured	Token from concept 'Durable Agent State Management': structured	"{""source"": ""concept_extraction"", ""source_concept"": ""DURABLE_AGENT_STATE_MANAGEMENT"", ""extracted_at"": ""2026-08-03T12:28:05.457930""}"	2026-08-03T12:28:05.457932	2026-08-03T12:28:05.457933	"[""DURABLE_AGENT_STATE_MANAGEMENT""]"
KW_DURABILITY	durability	Token from concept 'Durable Agent State Management': durability	"{""source"": ""concept_extraction"", ""source_concept"": ""DURABLE_AGENT_STATE_MANAGEMENT"", ""extracted_at"": ""2026-08-03T12:28:05.457935""}"	2026-08-03T12:28:05.457938	2026-08-03T12:28:05.457938	"[""DURABLE_AGENT_STATE_MANAGEMENT""]"
KW_CYCLIC	cyclic	Token from concept 'Graph-Based Agentic Workflow': cyclic	"{""source"": ""concept_extraction"", ""source_concept"": ""GRAPH_BASED_AGENTIC_WORKFLOW"", ""extracted_at"": ""2026-08-03T12:28:05.457946""}"	2026-08-03T12:28:05.457948	2026-08-03T12:28:05.457949	"[""GRAPH_BASED_AGENTIC_WORKFLOW""]"
KW_EXECUTION	execution	Token from concept 'Graph-Based Agentic Workflow': execution	"{""source"": ""concept_extraction"", ""source_concept"": ""GRAPH_BASED_AGENTIC_WORKFLOW"", ""extracted_at"": ""2026-08-03T12:28:05.457957""}"	2026-08-03T12:28:05.457959	2026-08-03T12:28:05.457960	"[""GRAPH_BASED_AGENTIC_WORKFLOW""]"
KW_REASONING	reasoning	Token from concept 'Knowledge Graph-Augmented Retrieval': reasoning	"{""source"": ""concept_extraction"", ""source_concept"": ""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION"", ""extracted_at"": ""2026-08-03T12:28:05.457972""}"	2026-08-03T12:28:05.457974	2026-08-03T12:28:05.457975	"[""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION""]"
KW_HOP	hop	Token from concept 'Knowledge Graph-Augmented Retrieval': hop	"{""source"": ""concept_extraction"", ""source_concept"": ""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION"", ""extracted_at"": ""2026-08-03T12:28:05.457981""}"	2026-08-03T12:28:05.457984	2026-08-03T12:28:05.457985	"[""KNOWLEDGE_GRAPH_RETRIEVAL_AUGMENTATION""]"
KW_SPARSE	sparse	Token from concept 'Hybrid Vector and Sparse Search': sparse	"{""source"": ""concept_extraction"", ""source_concept"": ""HYBRID_VECTOR_SPARSE_SEARCH"", ""extracted_at"": ""2026-08-03T12:28:05.457996""}"	2026-08-03T12:28:05.457998	2026-08-03T12:28:05.457999	"[""HYBRID_VECTOR_SPARSE_SEARCH""]"
KW_DENSE	dense	Token from concept 'Hybrid Vector and Sparse Search': dense	"{""source"": ""concept_extraction"", ""source_concept"": ""HYBRID_VECTOR_SPARSE_SEARCH"", ""extracted_at"": ""2026-08-03T12:28:05.458002""}"	2026-08-03T12:28:05.458005	2026-08-03T12:28:05.458006	"[""HYBRID_VECTOR_SPARSE_SEARCH""]"
KW_KEYWORD	keyword	Token from concept 'Hybrid Vector and Sparse Search': keyword	"{""source"": ""concept_extraction"", ""source_concept"": ""HYBRID_VECTOR_SPARSE_SEARCH"", ""extracted_at"": ""2026-08-03T12:28:05.458010""}"	2026-08-03T12:28:05.458013	2026-08-03T12:28:05.458013	"[""HYBRID_VECTOR_SPARSE_SEARCH""]"
KW_ACCELERATION	acceleration	Token from concept 'Compute-in-Memory Edge Acceleration': acceleration	"{""source"": ""concept_extraction"", ""source_concept"": ""COMPUTE_IN_MEMORY_ACCELERATION"", ""extracted_at"": ""2026-08-03T12:28:05.458022""}"	2026-08-03T12:28:05.458024	2026-08-03T12:28:05.458025	"[""COMPUTE_IN_MEMORY_ACCELERATION""]"
KW_COMPUTE	compute	Token from concept 'Compute-in-Memory Edge Acceleration': compute	"{""source"": ""concept_extraction"", ""source_concept"": ""COMPUTE_IN_MEMORY_ACCELERATION"", ""extracted_at"": ""2026-08-03T12:28:05.458030""}"	2026-08-03T12:28:05.458032	2026-08-03T12:28:05.458033	"[""COMPUTE_IN_MEMORY_ACCELERATION""]"
KW_LIFECYCLE	lifecycle	Token from concept 'TinyMLOps Fleet Lifecycle Management': lifecycle	"{""source"": ""concept_extraction"", ""source_concept"": ""TINY_MLOPS_LIFECYCLE_MANAGEMENT"", ""extracted_at"": ""2026-08-03T12:28:05.458043""}"	2026-08-03T12:28:05.458046	2026-08-03T12:28:05.458046	"[""TINY_MLOPS_LIFECYCLE_MANAGEMENT""]"
KW_MONITORING	monitoring	Token from concept 'TinyMLOps Fleet Lifecycle Management': monitoring	"{""source"": ""concept_extraction"", ""source_concept"": ""TINY_MLOPS_LIFECYCLE_MANAGEMENT"", ""extracted_at"": ""2026-08-03T12:28:05.458049""}"	2026-08-03T12:28:05.458051	2026-08-03T12:28:05.458052	"[""TINY_MLOPS_LIFECYCLE_MANAGEMENT""]"
KW_FLEET	fleet	Token from concept 'TinyMLOps Fleet Lifecycle Management': fleet	"{""source"": ""concept_extraction"", ""source_concept"": ""TINY_MLOPS_LIFECYCLE_MANAGEMENT"", ""extracted_at"": ""2026-08-03T12:28:05.458055""}"	2026-08-03T12:28:05.458058	2026-08-03T12:28:05.458058	"[""TINY_MLOPS_LIFECYCLE_MANAGEMENT""]"
KW_SMALL	small	Token from concept 'Small Language Model Edge Optimization': small	"{""source"": ""concept_extraction"", ""source_concept"": ""SMALL_LANGUAGE_MODEL_OPTIMIZATION"", ""extracted_at"": ""2026-08-03T12:28:05.458066""}"	2026-08-03T12:28:05.458068	2026-08-03T12:28:05.458069	"[""SMALL_LANGUAGE_MODEL_OPTIMIZATION""]"
KW_COMPUTATION	computation	Token from concept 'Pattern Recognition in Computation': computation	"{""source"": ""concept_extraction"", ""source_concept"": ""PATTERN_RECOGNITION_CONCEPT"", ""extracted_at"": ""2026-08-03T12:28:05.458082""}"	2026-08-03T12:28:05.458084	2026-08-03T12:28:05.458085	"[""PATTERN_RECOGNITION_CONCEPT""]"
KW_REUSABLE	reusable	Token from concept 'Pattern Recognition in Computation': reusable	"{""source"": ""concept_extraction"", ""source_concept"": ""PATTERN_RECOGNITION_CONCEPT"", ""extracted_at"": ""2026-08-03T12:28:05.458090""}"	2026-08-03T12:28:05.458092	2026-08-03T12:28:05.458093	"[""PATTERN_RECOGNITION_CONCEPT""]"
